"","species","chemical","frequency","pmid","cid","cid_count"
"594","Arctostaphylos uva-ursi","benserazide",1,"15909927","5943","1"
"595","Arctostaphylos uva-ursi","levodopa",1,"15909927","6278 23432","2"
"596","Arctostaphylos uva-ursi","moxenil",1,"15909927","6557 10582734","2"
"597","Arctostaphylos uva-ursi","neurotin",1,"15909927","6427110 103555","2"
"598","Arctostaphylos uva-ursi","rexetin",1,"15909927","3314","1"
"599","Arctostaphylos uva-ursi","paroxetine",1,"15909927","17100","1"
"600","Arctostaphylos uva-ursi","salipax",1,"15909927","6636 36231","2"
"601","Arctostaphylos uva-ursi","fluoxetine",1,"15909927","6636 36231","2"
"602","Arctostaphylos uva-ursi","selofen",1,"15909927","11855 115069 92319 4915 40470 36231 6438349 11606751","8"
"603","Arctostaphylos uva-ursi","halofuginone",1,"15909927","5462310 297","2"
"604","Arctostaphylos uva-ursi","stimuloton",1,"15909927","12473 3330246","2"
"605","Arctostaphylos uva-ursi","sertraline",2,"15909927","3806","1"
"606","Arctostaphylos uva-ursi","superoptim",1,"15909927","14941 26370 56973721 73415800 518851 124202592","6"
"607","Arctostaphylos uva-ursi","hipericine",2,"15909927","280 284 277 70699393 19817254 445391 146681412 18953726","8"
"608","Arctostaphylos uva-ursi","uversan",1,"15909927","24823 166717","2"
"609","Arctostaphylos uva-ursi","beta-lactams",2,"11600378","17998522 8215","2"
"610","Arctostaphylos uva-ursi","methicillin",2,"11600378","289 9064 1203 11480435 10630461 16127044 73160","7"
"611","Arctostaphylos uva-ursi","beta-lactam",1,"11600378","5234 6914545 24847993 24847994 24847995 24847996 24847997 24847998 24847999 24848000 24848001 24848002 24848003 24848004 24848005 24848006 24848007 24848008 24848009 24848010 24848011 24848100 24848101 24848102 24848103 24848104 13879490 24848140 24848141 24848143 24848144 24848146 24848147 24848149 24848150 24848151 24848152 24848163 6398980 312 17585548","41"
"612","Arctostaphylos uva-ursi","oxacillin",3,"11600378","5234 135476722 16218870","3"
"613","Arctostaphylos uva-ursi","cefmetazole",1,"11600378","175586","1"
"614","Arctostaphylos uva-ursi","xanthophyll",1,"28313528","124886 745 65359 445616 7048684 444462 448041 9839547 25246407 446684 448816 448960 5326969 348157 448106 10566814 10710004 10924820 42615251 5961 44630308 71576812 71627405 71627406 71627407 22844070 402 878 22849722 445317 6540253 657116 10176265 54285324 129317290 54422602 139056817 23278193","38"
"615","Arctostaphylos uva-ursi","carotenoids",3,"28313528","1794427 9476 348159 44135450 1794425 6537496 1794426 11870308 132777783 12310830 11870307 11870309 71592173 6604240 5315832 123134024 6353336 89360385 53485471","19"
"616","Arctostaphylos uva-ursi","carotenoids",3,"28313528","71166 5995 69150","3"
"617","Arctostaphylos uva-ursi","violaxanthin",4,"28313528","81609","1"
"618","Arctostaphylos uva-ursi","chlorophylls",1,"28313528","10251 439652 689010 5353357","4"
"619","Arctostaphylos uva-ursi","melanin",4,"1403661","72326 221023 6708702 5351128 12358868 6713991 51340201 1771366 473112 7067839 7067840 7067841 7067889 7067890 1549020 11870460 6604251 1550906 1742281 1742282 1742284 1785255 11026615 45115533 11316681 137324532 641616 1801490 45115534 6713254 11875921 11875922 11875923 49774643 887 91746590 53229915 129316833 12082286 91872506 15428137 168313864","42"
"620","Arctostaphylos uva-ursi","dopa",1,"1403661","6694 NA","2"
"621","Arctostaphylos uva-ursi","phenolic acids",1,"1798740","64965 446495 64966 447404 44134682 44620953 118798511 24211922 67202544 3083759","10"
"622","Arctostaphylos uva-ursi","phenolic acids",1,"1798740","31703 6916127 1691 24871487 32874 40469134 444068 41867 21584061 445023 65348 135443397 45039140 32875 1690","15"
"623","Arctostaphylos uva-ursi","indomethacin",7,"1875280","6694 6695 120271 65220","4"
"624","Arctostaphylos uva-ursi","srbc-dth",7,"1875280, 2355310","6099 104827 4139 16211647 407237 44134820 15045 53461413 134715799 134715517","10"
"625","Arctostaphylos uva-ursi","prednisolone",12,"2355310, 1693958","73013 5378286 4611889 6163909 6537137 625572 44630187 123134320 131698596 118222865 11483215","11"
"626","Arctostaphylos uva-ursi","dexamethazone",6,"2355310","702","1"
"627","Arctostaphylos uva-ursi","srbc",1,"2355310","13250","1"
"628","Arctostaphylos uva-ursi","u-ext",1,"1693958","637775 10743 1549091 54710960 11356559","5"
"629","Arctostaphylos uva-ursi","streptozotocin",4,"2750445","3469 10844644 54675839","3"
"630","Arctostaphylos uva-ursi","glucosides",1,"569336","6441280","1"
"631","Aster ciliolatum","hexazinone",2,"16102889","222 223 2826723 177503 139503 139598 10290725 107639 119432 123314 14923 2733136","12"
"632","Athyrium filix-femina","water",7,"30538169, 24777347, 18952257","962 10129877 14798 10197601","4"
"633","Athyrium filix-femina","water",7,"30538169, 24777347, 18952257","135406950 71316867 151282 5363377 6443046","5"
"634","Athyrium filix-femina","water",7,"30538169, 24777347, 18952257","16132255 85668777 14122979 9561246","4"
"635","Athyrium filix-femina","water",7,"30538169, 24777347, 18952257","5362487 402 139340 66348","4"
"636","Athyrium filix-femina","water",7,"30538169, 24777347, 18952257","871 5287993","2"
"637","Athyrium filix-femina","water",7,"30538169, 24777347, 18952257","145858 6399095","2"
"638","Athyrium filix-femina","water",7,"30538169, 24777347, 18952257","1107 5280794","2"
"639","Athyrium filix-femina","water",7,"30538169, 24777347, 18952257","5281855 16760409 135411649 71773480 131753133 147312508","6"
"640","Athyrium filix-femina","water",7,"30538169, 24777347, 18952257","177 10942333 12198042 12161641 138861 123124 53420339 5378470 15948879 12871773 90473897 5372758 79781 6428752 13297008 106521 96383 111780 16205517 16205980","20"
"641","Athyrium filix-femina","metal",1,"27557601","446793","1"
"642","Athyrium filix-femina","metal",1,"27557601","6325 16684224 121692","3"
"643","Athyrium filix-femina","metal",1,"27557601","29327 5300 2733335 6420074 7067772 6713972 23615975 5299 45357367 25147478 11655119 124202159 129010038","13"
"644","Athyrium filix-femina","metal",1,"27557601","24762 12560 3255 6426949 259331 18218201 54611422","7"
"645","Athyrium filix-femina","metal",1,"27557601","284","1"
"646","Athyrium filix-femina","monoterpenes",2,"21121267","100923388","1"
"647","Athyrium filix-femina","carotenoid",2,"21121267","4650 13177326","2"
"648","Athyrium filix-femina","carotenoid",2,"21121267","4110762","1"
"649","Athyrium filix-femina","(e)-2-decenal",1,"21121267","105026 53488395 127041418","3"
"650","Athyrium filix-femina","(e)-nerolidol",2,"21121267","702","1"
"651","Athyrium filix-femina","alpha-terpineol",1,"21121267","180 3776 53393822 522220 88750 520083 321746 11073965 2737496 521033 3017523 308054 14023002","13"
"652","Athyrium filix-femina","beta-caryophyllene",1,"21121267","5281515 5281522 5322111 26318 6887 593400 20831623","7"
"653","Athyrium filix-femina","linalool",1,"21121267","71597331","1"
"654","Athyrium filix-femina","linalool",1,"21121267","1738118 24139 439174 343911 899 51403829 82313","7"
"655","Athyrium filix-femina","limonene",1,"21121267","887","1"
"656","Athyrium filix-femina","gamma-terpinen-7-al",1,"21121267","969516","1"
"657","Athyrium filix-femina","nitrate",1,"20118608","5743 5702035 3003 6610335 451600 6432476 9782 6610297 9830630 3036635 4369274 16961 24848022 24848042 24848139 146915 469455 5702012 6603742 6604243 9865316 1150209 11014684 969487 6710614 13848417 12315496 117072391 12358601 45357793 122130445 145705940 71315850 1132 12358603 134715560 66630049 162394472 163285103 53841218","40"
"658","Athyrium filix-femina","nitrate",1,"20118608","261166 242024 242025 13010395","4"
"659","Athyrium filix-femina","nitrate",1,"20118608","223","1"
"660","Athyrium filix-femina","chloride",1,"17850934","24179441","1"
"661","Athyrium filix-femina","cl-chloride",6,"17850934","118730101","1"
"662","Athyrium filix-femina","organochlorine compounds",1,"17850934","9826264 14833392","2"
"663","Athyrium filix-femina","co2",15,"28313125","280 104729 284 277 70699393 119388 19817254 445391 146681412 18953726","10"
"664","Athyrium filix-femina","co2",15,"28313125","16211032 14055602 294 783 1112172","5"
"665","Athyrium filix-femina","co2",15,"28313125","16682730 9905811","2"
"666","Athyrium filix-femina","chlorophyll",3,"28313125","68617 5203 63009 9882979 451082 54375 11722782 22840180 13408687","9"
"667","Athyrium filix-femina","chlorophyll",3,"28313125","135398513 136205837 24870706 23709358 23665721 135905230 911525 71434038","8"
"668","Athyrium filix-femina","chlorophyll",3,"28313125","8461","1"
"669","Betula glandulosa","isoprene",3,"37284597, 35537508","451674 451673 65319 72326 64980 455272 455273 455274 6473849 455276 455277 467398 467399 467400 467401 467402 467403 467404 467405 467406 467407 467408 467409 467410 467411 467412 470640 470641 470646 470647 470789 9804218","32"
"670","Betula glandulosa","homoterpene",1,"37284597","135398513 448130 440722 42627190 25245629 6082085 4369448 155921275 444583","9"
"671","Betula glandulosa","(e)-4,8-dimethyl-1,3,7-nonatriene",1,"37284597","24085 5284416","2"
"672","Betula glandulosa","co2",11,"35537508, 33542399, 24198933","280 104729 284 277 70699393 119388 19817254 445391 146681412 18953726","10"
"673","Betula glandulosa","co2",11,"35537508, 33542399, 24198933","16211032 14055602 294 783 1112172","5"
"674","Betula glandulosa","co2",11,"35537508, 33542399, 24198933","16682730 9905811","2"
"675","Betula glandulosa","betula green",1,"35537508","131711465","1"
"676","Betula glandulosa","essential oil",1,"34882976","5281243 5368396 24728610 181579 448437 46835684 6433159 59600786 102514741","9"
"677","Betula glandulosa","essential oil",1,"34882976","24462 24463","2"
"678","Betula glandulosa","linalool",1,"34882976","71597331","1"
"679","Betula glandulosa","linalool",1,"34882976","1738118 24139 439174 343911 899 51403829 82313","7"
"680","Betula glandulosa","eugenol",1,"34882976","10712 439178 294 6255 441014 20056755 5315770 6409631 7156899 7156900 11886768 11886769 11908483 17750876 57370084","15"
"681","Betula glandulosa","alpha -terpineol",1,"34882976","16129778 452707 16129878 16133892 250395 5316067 5089683 73568 10077799 44567216 22833652 16134267 102209","13"
"682","Betula glandulosa","nitrate",1,"24198933","5743 5702035 3003 6610335 451600 6432476 9782 6610297 9830630 3036635 4369274 16961 24848022 24848042 24848139 146915 469455 5702012 6603742 6604243 9865316 1150209 11014684 969487 6710614 13848417 12315496 117072391 12358601 45357793 122130445 145705940 71315850 1132 12358603 134715560 66630049 162394472 163285103 53841218","40"
"683","Betula glandulosa","nitrate",1,"24198933","261166 242024 242025 13010395","4"
"684","Betula glandulosa","nitrate",1,"24198933","223","1"
"685","Betula glandulosa","ammonia",1,"24198933","702 24847948 68972 7584 887 637566","6"
"686","Betula glandulosa","pcbs",6,"23712118, 23348720","108172 427 440237 12313676 6992007","5"
"687","Betula glandulosa","pcb",7,"23348720","108012 426 440320 6708750 439546 441577","6"
"688","Betula glandulosa","aryl hydrocarbon",4,"17373513","2336 6911866 6911867 6911868","4"
"689","Betula glandulosa","aryl hydrocarbons",3,"17373513","5280457 100754 109254 74324","4"
"690","Betula glandulosa","aryl hydrocarbons",3,"17373513","1118 5152822 1117 5289385 159865 5462416 5462417 118701626 8515 28622 24681 105075 49800003 6419933 68552 25200943 962 439243","18"
"691","Betula glandulosa","dioxins",1,"17373513","8254 6914126 90470536 90470665 90472886","5"
"692","Betula glandulosa","dioxins",1,"17373513","50909243 24802564 6167 6992262 135534490","5"
"693","Betula glandulosa","polycyclic aromatic hydrocarbons",1,"17373513","5281719 182229","2"
"694","Betula glandulosa","polycyclic aromatic hydrocarbons",1,"17373513","137849","1"
"695","Betula glandulosa","pahs",1,"17373513","16850 3383 10608 58989134 80878","5"
"696","Betula glandulosa","pahs",1,"17373513","6324 54005949 54172484 3763 4266598 12053733 91333377 91095070 123138 3421618 121237811 37159 5283711","13"
"697","Betula glandulosa","water",1,"17373513","962 10129877 14798 10197601","4"
"698","Betula glandulosa","water",1,"17373513","135406950 71316867 151282 5363377 6443046","5"
"699","Betula glandulosa","water",1,"17373513","16132255 85668777 14122979 9561246","4"
"700","Betula glandulosa","water",1,"17373513","5362487 402 139340 66348","4"
"701","Betula glandulosa","water",1,"17373513","871 5287993","2"
"702","Betula glandulosa","water",1,"17373513","145858 6399095","2"
"703","Betula glandulosa","water",1,"17373513","1107 5280794","2"
"704","Betula glandulosa","water",1,"17373513","5281855 16760409 135411649 71773480 131753133 147312508","6"
"705","Betula glandulosa","water",1,"17373513","177 10942333 12198042 12161641 138861 123124 53420339 5378470 15948879 12871773 90473897 5372758 79781 6428752 13297008 106521 96383 111780 16205517 16205980","20"
"706","Betula glandulosa","aryl compound",1,"17373513","18730 56973708 2762652 15764346 54717650 86583602","6"
"707","Betula glandulosa","benzo[a]pyrene",1,"17373513","3283 8857 2723765 11332414 90472360 90473747 235990 44717685","8"
"708","Betula papyrifera","co2",233,"37232396, 33757245, 33542399, 33280131, 32785621, 32411171, 27943083, 24372544, 23726059, 22358995, 19889492, 19797245, 19773339, 19674822, 18355950, 18055435, 18027765, 17450302, 17331907, 17169898, 16137937, 16137936, 15741153, 33873720, 28547691, 11789924, 11789920, 28308720, 28307762, 33862848, 28307286, 33863073, 33863069, 28313969, 28313418, 28313851","280 104729 284 277 70699393 119388 19817254 445391 146681412 18953726","10"
"709","Betula papyrifera","co2",233,"37232396, 33757245, 33542399, 33280131, 32785621, 32411171, 27943083, 24372544, 23726059, 22358995, 19889492, 19797245, 19773339, 19674822, 18355950, 18055435, 18027765, 17450302, 17331907, 17169898, 16137937, 16137936, 15741153, 33873720, 28547691, 11789924, 11789920, 28308720, 28307762, 33862848, 28307286, 33863073, 33863069, 28313969, 28313418, 28313851","16211032 14055602 294 783 1112172","5"
"710","Betula papyrifera","co2",233,"37232396, 33757245, 33542399, 33280131, 32785621, 32411171, 27943083, 24372544, 23726059, 22358995, 19889492, 19797245, 19773339, 19674822, 18355950, 18055435, 18027765, 17450302, 17331907, 17169898, 16137937, 16137936, 15741153, 33873720, 28547691, 11789924, 11789920, 28308720, 28307762, 33862848, 28307286, 33863073, 33863069, 28313969, 28313418, 28313851","16682730 9905811","2"
"711","Betula papyrifera","pyc",4,"36864680","27924 122634 4792 22833501 88055650 134692534 146157527 31721 16682730 6961 265954 10282255 2723735 887","14"
"712","Betula papyrifera","juglone",3,"36864680","6954 4432340 4369331 87084685","4"
"713","Betula papyrifera","calcium silicate",2,"36530407","6421 10442042 11469293 220736","4"
"714","Betula papyrifera","water",98,"35558163, 34143806, 33280131, 32785621, 31580010, 30092548, 28741266, 28207782, 27425790, 24372544, 23585669, 21470981, 20007132, 19797245, 18058024, 17938112, 17331907, 16877330, 16414920, 15983007, 15741153, 15519983, 15294764, 11986053, 11118418, 28308720, 14972935, 14972929, 16662306, 28309376, 16657121","962 10129877 14798 10197601","4"
"715","Betula papyrifera","water",98,"35558163, 34143806, 33280131, 32785621, 31580010, 30092548, 28741266, 28207782, 27425790, 24372544, 23585669, 21470981, 20007132, 19797245, 18058024, 17938112, 17331907, 16877330, 16414920, 15983007, 15741153, 15519983, 15294764, 11986053, 11118418, 28308720, 14972935, 14972929, 16662306, 28309376, 16657121","135406950 71316867 151282 5363377 6443046","5"
"716","Betula papyrifera","water",98,"35558163, 34143806, 33280131, 32785621, 31580010, 30092548, 28741266, 28207782, 27425790, 24372544, 23585669, 21470981, 20007132, 19797245, 18058024, 17938112, 17331907, 16877330, 16414920, 15983007, 15741153, 15519983, 15294764, 11986053, 11118418, 28308720, 14972935, 14972929, 16662306, 28309376, 16657121","16132255 85668777 14122979 9561246","4"
"717","Betula papyrifera","water",98,"35558163, 34143806, 33280131, 32785621, 31580010, 30092548, 28741266, 28207782, 27425790, 24372544, 23585669, 21470981, 20007132, 19797245, 18058024, 17938112, 17331907, 16877330, 16414920, 15983007, 15741153, 15519983, 15294764, 11986053, 11118418, 28308720, 14972935, 14972929, 16662306, 28309376, 16657121","5362487 402 139340 66348","4"
"718","Betula papyrifera","water",98,"35558163, 34143806, 33280131, 32785621, 31580010, 30092548, 28741266, 28207782, 27425790, 24372544, 23585669, 21470981, 20007132, 19797245, 18058024, 17938112, 17331907, 16877330, 16414920, 15983007, 15741153, 15519983, 15294764, 11986053, 11118418, 28308720, 14972935, 14972929, 16662306, 28309376, 16657121","871 5287993","2"
"719","Betula papyrifera","water",98,"35558163, 34143806, 33280131, 32785621, 31580010, 30092548, 28741266, 28207782, 27425790, 24372544, 23585669, 21470981, 20007132, 19797245, 18058024, 17938112, 17331907, 16877330, 16414920, 15983007, 15741153, 15519983, 15294764, 11986053, 11118418, 28308720, 14972935, 14972929, 16662306, 28309376, 16657121","145858 6399095","2"
"720","Betula papyrifera","water",98,"35558163, 34143806, 33280131, 32785621, 31580010, 30092548, 28741266, 28207782, 27425790, 24372544, 23585669, 21470981, 20007132, 19797245, 18058024, 17938112, 17331907, 16877330, 16414920, 15983007, 15741153, 15519983, 15294764, 11986053, 11118418, 28308720, 14972935, 14972929, 16662306, 28309376, 16657121","1107 5280794","2"
"721","Betula papyrifera","water",98,"35558163, 34143806, 33280131, 32785621, 31580010, 30092548, 28741266, 28207782, 27425790, 24372544, 23585669, 21470981, 20007132, 19797245, 18058024, 17938112, 17331907, 16877330, 16414920, 15983007, 15741153, 15519983, 15294764, 11986053, 11118418, 28308720, 14972935, 14972929, 16662306, 28309376, 16657121","5281855 16760409 135411649 71773480 131753133 147312508","6"
"722","Betula papyrifera","water",98,"35558163, 34143806, 33280131, 32785621, 31580010, 30092548, 28741266, 28207782, 27425790, 24372544, 23585669, 21470981, 20007132, 19797245, 18058024, 17938112, 17331907, 16877330, 16414920, 15983007, 15741153, 15519983, 15294764, 11986053, 11118418, 28308720, 14972935, 14972929, 16662306, 28309376, 16657121","177 10942333 12198042 12161641 138861 123124 53420339 5378470 15948879 12871773 90473897 5372758 79781 6428752 13297008 106521 96383 111780 16205517 16205980","20"
"723","Betula papyrifera","metal",21,"34647850, 31565738, 27804963, 27230027, 27082755, 25535559, 22336730, 18058024, 14553996","446793","1"
"724","Betula papyrifera","metal",21,"34647850, 31565738, 27804963, 27230027, 27082755, 25535559, 22336730, 18058024, 14553996","6325 16684224 121692","3"
"725","Betula papyrifera","metal",21,"34647850, 31565738, 27804963, 27230027, 27082755, 25535559, 22336730, 18058024, 14553996","29327 5300 2733335 6420074 7067772 6713972 23615975 5299 45357367 25147478 11655119 124202159 129010038","13"
"726","Betula papyrifera","metal",21,"34647850, 31565738, 27804963, 27230027, 27082755, 25535559, 22336730, 18058024, 14553996","24762 12560 3255 6426949 259331 18218201 54611422","7"
"727","Betula papyrifera","metal",21,"34647850, 31565738, 27804963, 27230027, 27082755, 25535559, 22336730, 18058024, 14553996","284","1"
"728","Betula papyrifera","carbohydrate",6,"34293090, 27943083, 27069619, 18055435, 28313969","5287971 25223701 6021688 5497103 6850739 16213884 10425706 6138 133568277 517554 446962","11"
"729","Betula papyrifera","sugars",10,"34293090, 27069619, 20462938, 16137937, 16665468","446720 10039 5313","3"
"730","Betula papyrifera","sugars",10,"34293090, 27069619, 20462938, 16137937, 16665468","74358 2735032 15911 16211728 2754312","5"
"731","Betula papyrifera","sugars",10,"34293090, 27069619, 20462938, 16137937, 16665468","6145 1014 6131 6473730 9548602 5287971 249 6380 18218234 166450909","10"
"732","Betula papyrifera","starch",9,"34293090, 27069619, 20462938, 18316312, 18055435, 11789924, 11789920","45109789 44566653","2"
"733","Betula papyrifera","sugar",4,"34293090, 15983007, 14972929","5988 5761 1115 446220 5760 46782954 91692850 107526 12096610","9"
"734","Betula papyrifera","sugar",4,"34293090, 15983007, 14972929","5281697 5464381 72344 5281691 5281654 5280805 10251 5486699","8"
"735","Betula papyrifera","sugar",4,"34293090, 15983007, 14972929","54670067 54676860 54676536 9888239 54690394 54676315 54718084 6927060 7048614 135920955 135920957 135920958 6713932 25200375 71660639 23394374 54676865 5176753 11425365","19"
"736","Betula papyrifera","sugar",4,"34293090, 15983007, 14972929","72276 1203 9064 255538 1822536","5"
"737","Betula papyrifera","sugar",4,"34293090, 15983007, 14972929","10442 4947 5904 135398631 754 53477532 56487 6426709 57882501 98206","10"
"738","Betula papyrifera","carbon dioxide",28,"34242323, 27943083, 21971584, 20007132, 19797245, 19773339, 18355950, 18316312, 17450302, 17169898, 16877330, 16137937, 16137936, 14562100, 12651406, 28547691, 11789920, 28308720","5311264 21668198 44584795 460604 460605 24779491","6"
"739","Betula papyrifera","o3",60,"33757245, 27943083, 24372544, 19889492, 19773339, 19674822, 18355950, 18055435, 18027765, 17450302, 16137937, 16137936, 28547691, 11789924, 11789920","7717 444675 5311264 24798682 53245662","5"
"740","Betula papyrifera","eco2",4,"33757245","946 3609161 444361 24529 3032552 145068","6"
"741","Betula papyrifera","ozone",30,"33757245, 27943083, 21971584, 19773339, 18316312, 16137937, 16137936, 33873720, 14562100, 28547691, 11789924, 11789920, 15092618, 16662306","40634 688071 15041988 10444913 6541354 10083512 10037838","7"
"742","Betula papyrifera","ozone",30,"33757245, 27943083, 21971584, 19773339, 18316312, 16137937, 16137936, 33873720, 14562100, 28547691, 11789924, 11789920, 15092618, 16662306","1119","1"
"743","Betula papyrifera","triose phosphate",3,"33280131, 19797245, 15741153","439168 24794350 643984","3"
"744","Betula papyrifera","triose phosphate",3,"33280131, 19797245, 15741153","8461 57852660","2"
"745","Betula papyrifera","oil",3,"31952100","1117 1118","2"
"746","Betula papyrifera","oil",3,"31952100","87948385 52922414","2"
"747","Betula papyrifera","oil",3,"31952100","11761 8461 6913611 10397476 156614059","5"
"748","Betula papyrifera","chlorophyll",13,"31952100, 22358995, 19797245, 17938112, 17331907, 15741153, 11986053, 21669715, 16657121","68617 5203 63009 9882979 451082 54375 11722782 22840180 13408687","9"
"749","Betula papyrifera","chlorophyll",13,"31952100, 22358995, 19797245, 17938112, 17331907, 15741153, 11986053, 21669715, 16657121","135398513 136205837 24870706 23709358 23665721 135905230 911525 71434038","8"
"750","Betula papyrifera","chlorophyll",13,"31952100, 22358995, 19797245, 17938112, 17331907, 15741153, 11986053, 21669715, 16657121","8461","1"
"751","Betula papyrifera","methanol",3,"31580010","5281672 46782412 25201643 18921252 5481248 5748580","6"
"752","Betula papyrifera","methanol",3,"31580010","41428 1480 53628432 22164544 2616","5"
"753","Betula papyrifera","ethanol",11,"31580010, 25697605, 19963016, 16662306","6918328 467801 59274521 21922507 44593387 57568978 124933487 71741411 15489645 44543716 2212 5319434 9960748 135898822","14"
"754","Betula papyrifera","ethanol",11,"31580010, 25697605, 19963016, 16662306","54738 766746 766748 72488","4"
"755","Betula papyrifera","lignin",13,"27943083, 25538021, 21971584, 20462938, 18316312, 16137937","4944 444567 3300398 11446517 46907865 46891801 46907866","7"
"756","Betula papyrifera","tbdts",1,"27804963","931 46782441 12199717 46782440 12199710 177751 8404 7119 71309158","9"
"757","Betula papyrifera","xylans",1,"27163434","223 24465","2"
"758","Betula papyrifera","carbohydrates",4,"27069619, 25538021, 16137937, 12651406","5460048","1"
"759","Betula papyrifera","carbohydrates",4,"27069619, 25538021, 16137937, 12651406","20849290 71586777 20903 7123","4"
"760","Betula papyrifera","nsc",1,"27069619","20903 20849290 71586777 7413 7123 52190627","6"
"761","Betula papyrifera","sdi",1,"26975315","260803 8420 903","3"
"762","Betula papyrifera","pentacyclic dihydroxy-triterpenoid betulin",1,"26671722","2733866","1"
"763","Betula papyrifera","betulin",12,"26671722, 15498608","1117 1118 5288826 24766 11957500 25267092 13781 136239894","8"
"764","Betula papyrifera","6-6-6-6-5 pentacyclic dihydroxy-triterpenoid",1,"26671722","297 447703 447702 444749 447933 6451992 105026","7"
"765","Betula papyrifera","rhodamine-b",1,"26671722","297 5287926 5326941","3"
"766","Betula papyrifera","doxorubicin",1,"26671722","1117","1"
"767","Betula papyrifera","crystal violet",1,"26671722","5280804 5378597","2"
