"","species","chemical","frequency","pmid","cid","cid_count"
"349","Moss","azithromycin",31,"34252378, 33545096, 31554017, 31167057","60208479 131841420 60208480","3"
"350","Moss","ammonium chloride",4,"34247067, 24349255","25517 12820921 518533 11051564 68843 223 25423","7"
"351","Moss","methacryloyl",1,"34245891","53627882","1"
"352","Moss","dopamine hcl",1,"34245891","65340 681 45039112","3"
"353","Moss","d-mannose",2,"34245628","18950 161658 24749 206 185698 24802281 120700 46780441 10954115 134695353 99459 2760865","12"
"354","Moss","l-galactose",2,"34245628","84996 12003287 24749 439583 154734433","5"
"355","Moss","d-man",3,"34245628","18950","1"
"356","Moss","d-galacturonate",1,"34245628","439215 1593918 445929 84740 11883891 46173511","6"
"357","Moss","l-galactonic acid",1,"34245628","12310779 9794176","2"
"358","Moss","l-galactono-1,4-lactone",1,"34245628","6857365 439405 608","3"
"359","Moss","dehydroascorbate",2,"34245628","440667 49791981 835 44123501","4"
"360","Moss","salicylic acid",14,"34245404, 32858991, 31236224, 30629304, 30575224, 29326742, 27200053, 27047509, 26876282, 25593011, 24188413","338 54675850 16760658 134971 450660 22419 25213","7"
"361","Moss","salicylic acid",14,"34245404, 32858991, 31236224, 30629304, 30575224, 29326742, 27200053, 27047509, 26876282, 25593011, 24188413","8629 16760699 44134987 44229134 16667346 56846105 56845789 16220069 71308616 1166 119803","11"
"362","Moss","gibberellin",7,"34245404, 33057650, 25089878, 24983886","6466 439551 9819600 25200591 522636 641659 122361587 122361590 49868068 91757643 102004933 12037009","12"
"363","Moss","gibberellin",7,"34245404, 33057650, 25089878, 24983886","2723920 78291279 4604 24183644 24206406 74258956","6"
"364","Moss","ent-kaurene",15,"34245404, 29036583, 25751581, 24983886, 24715198","11966109 10901750 520687 440911 5318786 16057471","6"
"365","Moss","opda",29,"34245404, 34135933, 32093080, 30823987, 27558085, 25892411","7243 5280411 85902136 57358388","4"
"366","Moss","terpenes",5,"34217131, 33284858","6651 221493","2"
"367","Moss","regorafenib",10,"34207224, 24623990","11167602 24768591 3286 92132357 5280442","5"
"368","Moss","ohioensin a",1,"34206653","442531 3533256 118701401","3"
"369","Moss","ohioensin c",1,"34206653","11740841 73081572","2"
"370","Moss","communin b",1,"34206653","44233685","1"
"371","Moss","sal",9,"34170941, 31935745, 28347835, 25526818","5146 338 5717801 54675850 81697 73057","6"
"372","Moss","streptomycin sulphate",1,"34156269","19648 19649 16051958 5999 6419957 44134949 45073407 53384391 91664033 139026907","10"
"373","Moss","dimethylthiourea",1,"34149972","2723631 156614082 3034192","3"
"374","Moss","4-hydroxy-tempo",1,"34149972","5395 137994 104301","3"
"375","Moss","phosphate-buffered saline",7,"34149972, 32120374, 31773987, 27611731, 26950030, 25189170, 24591575","24978514","1"
"376","Moss","gtr",1,"34146223","441476 16741080 11063290 446683 83885 445929 18221144","7"
"377","Moss","au3+",4,"34143229, 27877624","105093","1"
"378","Moss","pb2+",18,"34143229, 32558581, 32366859, 31344617, 29161669","73212 5352425","2"
"379","Moss","fe2+",3,"34143229, 32366859, 29096064","27284","1"
"380","Moss","cu2+",10,"34143229, 33493767, 32558581, 32366859","27099 23978","2"
"381","Moss","ni2+",4,"34143229, 32558581, 32366859, 29096064","934","1"
"382","Moss","nd3+",1,"34143229","3788361","1"
"383","Moss","jasmonoyl-l-isoleucine",1,"34135933","5497150 NA","2"
"384","Moss","dinor-opda",1,"34135933","129900400","1"
"385","Moss","dn-opda",4,"34135933","45266620","1"
"386","Moss","chloral hydrate",1,"34133055","2707 4456136","2"
"387","Moss","ibuprofen",16,"34133055, 31835344, 25869324, 24646068","3672 39912 3326923 114864 24848017 24848049 9870501 24848083 24848090 23662458 12687362","11"
"388","Moss","sodium alginate",3,"34133055, 32035147, 31328080","5102882 91666323 133126842 44630048 6850754","5"
"389","Moss","cannabinoids",4,"34128629, 33469174, 27585792","9852188","1"
"390","Moss","delta-9-tetrahydrocannabinol",2,"34128629, 27585792","16078 2978","2"
"391","Moss","thc",14,"34128629, 33469174, 27585792","16078 198013 11957410 154573558","4"
"392","Moss","cannabidiol",10,"34128629, 33469174, 29025134, 27585792","644019 26346 521372 2542 9966641 36688143 44435074 117679445 35026110 5281515 169447978","11"
"393","Moss","cannabidiol",10,"34128629, 33469174, 29025134, 27585792","123164 297","2"
"394","Moss","cbd",14,"34128629, 33469174, 27585792","644019 26346 172469 77725 449269 448186 12302390 521372 36688143","9"
"395","Moss","dronabinol",1,"34128629","16078 2978 5321846 22462 134740 11120702 11602136 11012622","8"
"396","Moss","nabilone",1,"34128629","5284592 39860 91906","3"
"397","Moss","cesamet",1,"34128629","5284592 39860","2"
"398","Moss","epidiolex",1,"34128629","644019","1"
"399","Moss","oxy",1,"34121458","977 784 447138 962 2724894","5"
"400","Moss","flavin adenine dinucleotide",1,"34117073","643975 703 45052047 15938970 8964 42609808 44141935 131704511 46906035 5317356 15107170","11"
"401","Moss","fad",1,"34117073","643975 16219365 46906035 2734019 703 135449323 8964 15107170 444188 448713 444502 449077 444310 11987634 445673 446013 446773 447548 445367 447662 447687 447737 444563 448054 448185 11963673 444969 42627004 448814 445045 445396 445563 657040 444658 135506171 11963950 446546 11957384 445581 447005 447338 16741241 17749726 23722949 24851687 25021182 25113133 25141065 25195362 25220920 25243846 25246327 42626501 42626570 42627005 42627205 42627470 42627485 42627580 42627341 42627646 45490002 44251524 44251525 44251527 44602360 45281234 45281235 45281237 447660 42627217 6022 25141066 49835952 449465 52914858 53361969 53470411 131800925 45100500 56973551 60182333 5326566 448596 60210987 135566185 70789253 138105865 71710892 71728363 135566921 77620545 91827309 138105892 91827310 138105897 444243 131801413 124907372 138105940 6102786 6102738 49866964 146037619 139592026 155803946 16741253 164513401 164513402 165618924 11963691 166593964 166593965 166606280 166638184 167530334 168059301 168059302 131704511 168499415 169410458 4369004","122"
"402","Moss","nicotinamide adenine dinucleotide",5,"34117073, 32092898, 30097868, 26029825, 24746921","5892 5893 15938971 73415790 21604869 926 925 5315997 196624 445582 445842 445941 446251 447143 447631 447862 6604187 10508752 111289 6713973 439153 131856770","22"
"403","Moss","staurosporine",5,"34117073, 33168626, 25735751","44259 7048594 5311103 5279 451705 9937179 42610657 44299148 5459111 6419748 9956178 6711321 9548014 49831000 118796339 4369398 444345 16040273 9804568 5280487 10814132 46864249 71307054 44120114 117694","25"
"404","Moss","riboflavin",3,"34117073, 32178429, 24130159","493570 1072 6759 45480541 710 643976 45052069 444658 135920955 135920957 135920958 8965 7048779 7048781 5702760 5326566 121225609 14080393 71310809 119057340 156613432 7048776","22"
"405","Moss","tin oxide",1,"34095927","88989 29011 16747781 16684241 518606 16686015 16686016 139329 10011943","9"
"406","Moss","osimertinib",1,"34095710","71496458 78357807 72193870 155921215","4"
"407","Moss","arsenate",13,"34088170, 29157972, 27933331","27401 234 3665457 233 12049081 61618","6"
"408","Moss","sodium carbonate",1,"34085144","10340 516885 151402 21225613 767 62596 9815307 24848025 19660 5463866 2735133 87090001 24192197","13"
"409","Moss","titanium dioxide",7,"34068079, 31806460, 29426139, 28333052, 24933006, 24700621","26042 162651 154734330 24847975 9942228","5"
"410","Moss","tio2",41,"34068079, 33848992, 33681577, 33232411, 32916456, 30716205, 30656356, 28592816, 27572095, 26693971, 25563519, 25265452, 24933006, 24700621","26042 162651","2"
"411","Moss","silver nitrate",1,"34068079","24470 11947683 516904 4125394 25199729 104755","6"
"412","Moss","silver nitrate",1,"34068079","8768","1"
"413","Moss","agno3",1,"34068079","24470","1"
"414","Moss","haucl4",1,"34068079","10925836 170835988","2"
"415","Moss","dcm",3,"34043577","688222 6344 13945 31010 16741097 3084169 10713 93262","8"
"416","Moss","spectinomycin",2,"34028779, 24599872","15541 2021 64771 5458479 44552603 24192110 24747691 3033928 21835941 22568556 146014739 117072392 64740 117072393 656837 15558351 146157559 16244493 162625317","19"
"417","Moss","evo",1,"34028685","67916326","1"
"418","Moss","mp",1,"34021430","667490 7456 6741 11893572 3472451 13387 44375097","7"
"419","Moss","metamizole",6,"34006123","3111 522325","2"
"420","Moss","meropenem",4,"34006123, 32109188, 26200166","441130 64778 3874387 441129 60706 29920942 13504356 57921071 13504355 123134854 9800191 5288797 57404065 91746186 40466974 10317016 46705348 44717105 134692530 121225927 137347886 74829542 49866926 77232202 139053447 139092662 166642330","27"
"421","Moss","sea salt",2,"33979931, 32396561","5234","1"
"422","Moss","oc",7,"33977465","22571","1"
"423","Moss","glycogen",9,"33977033, 32290314, 32170749, 28787650, 28138315, 27110224","439177 4471484 90478052 133126843","4"
"424","Moss","mannose-6-phosphate",2,"33977033, 30746723","65127 447096 439198 6101690 99058 208 92043642","7"
"425","Moss","n-acetylglucosamine",2,"33977033, 32290314","1738118 24139 439174 343911 899 51403829 82313","7"
"426","Moss","dicyanamide",1,"33972755","10443 4594639","2"
"427","Moss","n-acetyl cysteine",5,"33951536, 28087840, 24051561","12035","1"
"428","Moss","pff",1,"33951536","716312 38779","2"
"429","Moss","ether",3,"33949257, 28984129","3283 8857 2723765 11332414 90472360 90473747 235990 44717685","8"
"430","Moss","rutin",1,"33949257","5280805 5293655 6728944 12314995 5462630 54579866 16218542 24832108 10232597 7067273 7067274 7067275 7067276 10100271 11968903 6604602 10371536 44259148 23424006 123134031 131699162 134694970 129009988 46936193 162533864 163285323 5280804","27"
"431","Moss","rutin",1,"33949257","10112 14778","2"
"432","Moss","gallic acid",3,"33949257, 28067067","370 54675821 10535192 4947 87141299 24721416","6"
"433","Moss","gallic acid",3,"33949257, 28067067","15760","1"
"434","Moss","bicalutamide",1,"33923536","2375 56069 441405 170836336 49849567 3065 2378 122402912 129893340 22008822","10"
"435","Moss","13-cis retinoic acid",1,"33919763","5282379","1"
"436","Moss","13-cis-retinoic acid",1,"33919763","5282379 5538 6419708 12358678 7048538 46782872 5281877 444795 445925","9"
"437","Moss","cabotegravir",10,"33913760, 26134155","54713659 66799609 137704491 54726191","4"
"438","Moss","mniii",1,"33908930","105130","1"
"439","Moss","itn",3,"33906642","811 6950476 95562468","3"
"440","Moss","omega-3 polyunsaturated fatty acids",2,"33900312, 26950833","56842239","1"
"441","Moss","phytosterols",2,"33900312, 26950833","12303662 86821 53627455","3"
"442","Moss","naocl",3,"33900110, 33135990, 30722179","23665760","1"
"443","Moss","streptomycin sulfate",1,"33900110","19648 6419957 44134949 53384391 91664033 19649 44593372 5702119 16051958 18529465 520882 45073407 5999 44629934 53628242 5702120 124080941 12359062 49800019 138403269 139246583 5297 137968074 124202184 6602485","25"
"444","Moss","par",8,"33894202, 33168626, 30830864, 30267646, 24746921","12303783 65069 165580 14236207 191385 92136216 155803797 135442939 3000819","9"
"445","Moss","mga",1,"33894202","250948 18020 94214 11683 19090 3080587 12284","7"
"446","Moss","dumps",4,"33893532, 29017111","44755087","1"
"447","Moss","dump",1,"33893532","65063 18601100 13957222 688 446899 446900 71308646 13957223","8"
"448","Moss","gallium oxide",1,"33891409","158605 5139834 5360835","3"
"449","Moss","luminal",21,"33881933, 32174130, 31278255, 30464024, 30118317, 29088978, 29058634, 28416547, 27271497, 25761760, 25490419, 24096342, 24027302","4763","1"
"450","Moss","mometasone furoate",1,"33872587","441336 54075101 4240 22852804 9871375 55188 123620 51397103 45039955 4659388 441335 11166231 46782392 73441671 57361952 126963492 145705928 129651457 22290480","19"
"451","Moss","cyclosporine a",1,"33863699","5284373 5280754 49867938 71463825 5497195 16404350 9855081 123134270 6434601 138107778 2909 5458585 6435893 71306795 121225388 24883466","16"
"452","Moss","doc",8,"33862357, 31806460, 25931985, 24805374, 24666634, 24345859","6166 542036 446696 223578 454132 24066 148124","7"
"453","Moss","lithium metal",1,"33861070","3028194","1"
"454","Moss","germacrene d",1,"33850194","5317570 5373727 6436582 91104 91723653 24771782 49796490 74764030 132350838","9"
"455","Moss","germacrene d",1,"33850194","182137","1"
"456","Moss","myrcene",1,"33850194","31253","1"
"457","Moss","alpha-pinene",2,"33850194, 29483638","6654 440968 82227 2723720 107349 25638344","6"
"458","Moss","beta-caryophyllene",2,"33850194, 33463005","5281515 5281522 5322111 26318 6887 593400 20831623","7"
"459","Moss","1-pentadecene",1,"33850194","25913 735861","2"
"460","Moss","sulfuryl fluoride",1,"33848992","17607","1"
"461","Moss","so2f2",1,"33848992","17607","1"
"462","Moss","sulfur hexafluoride",1,"33848992","17358","1"
"463","Moss","sf6",1,"33848992","17358 89810768","2"
"464","Moss","nickel sulfate",1,"33848992","24586 24186470 45051632","3"
"465","Moss","beta-estradiol",6,"33831039, 24086772","5757 450 6328313 44284023 44134704 71432828 20056856","7"
"466","Moss","hi",1,"33804757","24841 9900065 4060215","3"
"467","Moss","1,25(oh)2d3",1,"33804757","5280453 51049517","2"
"468","Moss","ranitidine",4,"33803769","3001055 5039 657345 3033332 47909 3289 22366319 6603542 139057843 9883333","10"
"469","Moss","thioflavin t",3,"33803769, 32824335","16953 16954 622721 24211919","4"
"470","Moss","1,8-naphthalimide",1,"33803769","66491 12457465","2"
"471","Moss","ada",4,"33800950, 26332314, 24118102","117765 195906 445929 7018168 31269 64150 57519699 69661 135573951 155925970 132471845","11"
"472","Moss","thz",5,"33793489, 30222220, 25321527, 23903103","1136 189933 7222","3"
"473","Moss","cyclic guanosine monophosphate",3,"33791588, 23918883","135398570 135566908 135566687 137279777 135402012 135530416 169503082","7"
"474","Moss","carbonate",22,"33788362, 32483136, 31404217, 29642047, 29539634, 29444206, 29434330, 28984129, 28724734, 28424206, 27467570, 26842060","19660 769 43707 767","4"
"475","Moss","lp",1,"33783518","80817 3977067","2"
"476","Moss","dci",2,"33779295","5806 443400 892 70729 2724272","5"
"477","Moss","dioxin",3,"33770584, 30524917","15625 78968 13232","3"
"478","Moss","pcb",4,"33770584, 32892288, 28528316","11855 115069 92319 4915 40470 36231 6438349 11606751","8"
"479","Moss","tt3",1,"33770584","122388678 163196448 52525542","3"
"480","Moss","verapamil",1,"33770204","2520 92305 65808 170014 62969","5"
"481","Moss","hydroxyproline",2,"33737944, 24225886","5810 69248 825 440015 269023 150779","6"
"482","Moss","4-hydroxyproline",1,"33737944","825 5810 69248 440015 440014","5"
"483","Moss","ferric",1,"33721276","16048613","1"
"484","Moss","ferric",1,"33721276","86398 129902961 51358181","3"
"485","Moss","lcb",2,"33720428","137643315","1"
"486","Moss","chitosan",2,"33713297, 24295333","71853 21896651 3086191 441477 4295892 230257 16213812 122417089 11060176 439300 440883 9848862 7057928 2707 134693940 169430 24250 168318383 168318404 90265172 66809975","21"
"487","Moss","trazodone",8,"33710329, 33480276","5533 62935","2"
"488","Moss","dds",3,"33706831","2955 100658 65304","3"
"489","Moss","rifampicin",11,"33688718, 29249276, 26880677","135398735 135550179 135876149 135900090 135925261 135449527 135512673 136122621 135921134 135441414 135925741 135932822 136246612 136709103 137086834 136601293 136619758 137225336 137270779 137286743 137287990 154825551 163059759 135665293 135678740 136262914 11987783 11987695 11987800 135857107 135915642 135921123 135889899 135889901 6758 135926172 53497558 136254574 71447329 138105868 135671118 137092548 137016821 137145976 137177954 90678781 137191444 71447331 154075449","49"
"490","Moss","rifampicin",11,"33688718, 29249276, 26880677","10964","1"
"491","Moss","dmv",4,"33665562","448154 8","2"
"492","Moss","cetyltrimethylammonium bromide",1,"33659088","5974 2681","2"
"493","Moss","ctab",3,"33659088, 32518721","5974 2681 31281","3"
"494","Moss","apda",2,"33656369","12717441","1"
"495","Moss","methacholine",3,"33653809, 30389955, 28419121","1993 6114 6603706 7048706","4"
"496","Moss","cellulose acetate",4,"33650114, 29444206, 28424206, 26542845","139600838","1"
"497","Moss","sa",22,"33638978, 32858991, 31236224, 30928162, 30575224, 30025686, 29326742, 26876282","5312 338 5333 54675850 643460 57339675 7009579 7922 17958834","9"
"498","Moss","shikimate",4,"33638637, 27047509","8742 1094 7057976 49867941 7076074 40970370","6"
"499","Moss","atorvastatin",2,"33627334","60823 2250 60822 62976 46780495 71748898 656846 6093359 70680954 6483036 75629790","11"
"500","Moss","polysarcosine",1,"33606520","1088","1"
"501","Moss","tocopherols",1,"33595636","14986 92729","2"
"502","Moss","tocopherols",1,"33595636","5460048 10851","2"
"503","Moss","neoxanthin",1,"33595636","5282217 5281247 52948899 12358959 139033583 5320120 4481261 6384259 10908146 92043285","10"
"504","Moss","citrine",2,"33584753","24261","1"
"505","Moss","k-40",3,"33581392","281837","1"
"506","Moss","anthocyanidin",2,"33573075","145858","1"
"507","Moss","trans-chalcone",3,"33573075","637760 7189 4592 168311896","4"
"508","Moss","flavylium",2,"33573075","145858 176440","2"
"509","Moss","anthocyanidins",1,"33573075","145858","1"
"510","Moss","sphagnorubin c",1,"33573075","101285889","1"
"511","Moss","cis-chalcone",1,"33573075","5358548","1"
"512","Moss","zncl2",3,"33572599, 31662248","5727 3007855","2"
"513","Moss","feso4",2,"33572599","24393","1"
"514","Moss","feso4",2,"33572599","5351516 633877 5379713 6475145 233185 6433319 22790274 13830972 129316892 139066685","10"
"515","Moss","d-mannitol",4,"33572599, 27358412","6251 453 136460 238502 5780","5"
"516","Moss","triterpenoids",5,"33571277, 32717985, 30835548, 24752141","71597391 78126908 451674","3"
"517","Moss","triterpenoids",5,"33571277, 32717985, 30835548, 24752141","451674","1"
"518","Moss","vo",3,"33566084","24411 24941040","2"
"519","Moss","mms",3,"33550456, 30636294, 24533124","4156 14220 129012069","3"
"520","Moss","tetrodotoxin",1,"33539918","11174599 20055121 4490623 6324668 20382 443369 16759596 21733123 54592379 139251219 168312527 16220031 21733122 443368 156613060 122173179 54592378 126961094 4490622","19"
"521","Moss","ttx",1,"33539918","11174599 6324668 16759596 446747 5281143 16220031 443368 20382 443369 4490623 54592379 6442695","12"
"522","Moss","phenolic acid",2,"33537041","338 135","2"
"523","Moss","selenate",4,"33535361","26473 1089 6326970 173823","4"
"524","Moss","selenite",18,"33535361, 26048060","1090 1091","2"
"525","Moss","selenite",18,"33535361, 26048060","5281553","1"
"526","Moss","quinone",2,"33528345, 27902285","4650 13177326","2"
"527","Moss","quinone",2,"33528345, 27902285","64965 446495 64966 447404 44134682 118798511 24211922 67202544 3083759","9"
"528","Moss","2oh",1,"33528345","6623","1"
"529","Moss","phosphatidylethanolamine",6,"33528345, 33352827, 27263023, 26296580, 24436070, 23995937","5327011 446872 17754130 137699661 5289131 114944 9546751 21668201 46174180 46174182 447296 53384666 53384667 76936783 46891779 17754131 9546804 73416130 135121359 134731997 129626772 135121360 62699 135121362 135121363 135121364 135121365 135121366 445944 91824268 135121367 135121368 131822224 129829934 134817781 135393478 135393479 135393480 135393481 52924934 9546803 135393482 135393483 134763744 88674294 135393484 8222 4369584 135393485 135393486 135393487 134780270 135393488 135393489 135393490 135393491 134814276 135393492 52924091 138376582 9546806 138376583 138376584 447346 138403238 138403239 53480880 134775172 24771772 134781892 13849 76960159 145994850 42627193 52924157 9546801 73437620 146171233 134721523 146171238 146171251 42627128 133107881 134725282 9546763 134761437 146673251 146673252 135397759 12530 52924947 134768905 134752614 3081130 134762551 146673253 146673254 153835433 153835434 52924953 52924931 145706990 153835435 154584317 3246974 154584319 154584320 22298968 154815620 52925150 154815622 53245662 131802320 154815623 445197 154815628 52924088 52924933 134731833 155804231 146020579 155295739 134814275 131822227 134722535 156022413 45281245 52924930 156022460 145706989 155804548 162368815 49786976 162639669 141499758 52929507 52928741 52929506 52928731 163196923 42626765 19849326 163410090 164513427 155295751 12388 8900 8141 155295757 12391 164664403 164664404 146673248 129900207 21966993 8182 135397750 145706992 8003 135397744 356 134732381 145718120 52924118 134785942 135397741 9852308 135397760 138393363 164664405 45281247 164664406 164664407 101054895 164664408 164664409 15600 87993450 164890244 158836352 8050 164890245 164890246 164890247 164890248 164890249 164890250 87383137 158666782 88248522 164890251 134780808 164890252 164890253 164890254 7991 164890255 38762 164890256 157749235 164890257 52929509 145706988 166449464 9546807 156613425 166593729 134732242 102547 3330137 168376992 52924928 135397740 163410151 45281248 169410449 155289411","217"
"530","Moss","diphosphatidylglycerol",5,"33528345, 33352827, 31900710, 26582590, 26296580","644275 449005","2"
"531","Moss","glycolipid",2,"33528345, 32120785","44176376","1"
"532","Moss","isoproterenol",6,"33516710, 29339522, 25775566, 23922647","3779 5808 443372 3019 5807","5"
"533","Moss","1-octen-3-ol",2,"33494804","18827 6992244 2724898 73553815","4"
"534","Moss","1-octen-3-ol",2,"33494804","61346 181106","2"
"535","Moss","alpha-muurolol",1,"33494804","91753440 100949538","2"
"536","Moss","n-hexanal",2,"33494804","6184","1"
"537","Moss","2-ethylhexanol",1,"33494804","7720","1"
"538","Moss","isoamyl propionate",1,"33494804","7772","1"
"539","Moss","octan-3-one",1,"33494804","246728","1"
"540","Moss","melanin",3,"33493767, 32679102","6325610 7955","2"
"541","Moss","amine",5,"33493767, 31525992, 28304162, 25422861, 24267345","11837510 222 62292461 58181365 12718629 56954313 738531 551072 535637 673949 16643011 20113172 13628030 17608829 2736553 16643009 16643000 70982 15180728 518121 744556 266781 7139476 751103 3521850 28064994 110733 45791288 12064788 53400850 7139472 4723841 599119 53434314 4705 139106940 31160","37"
"542","Moss","amine",5,"33493767, 31525992, 28304162, 25422861, 24267345","7020","1"
"543","Moss","gdu",2,"33489607","18068 448801 42626642 6031 46936243 192751","6"
"544","Moss","lichenan",1,"33482202","439241 4472904 44149648 44135615","4"
"545","Moss","dinitrogen",5,"33469453, 31285273, 28800136, 26918665, 24477197","947","1"
"546","Moss","tetrahydrocannabinol",1,"33469174","16078 521727 2978 2977 5321846 134740","6"
"547","Moss","beta-bazzanene",1,"33463005","12444487","1"
"548","Moss","beta-chamigrene",1,"33463005","442353 29073 12302844","3"
"549","Moss","germacrene b",1,"33463005","5281519 6370843 5371080 177602","4"
"550","Moss","acenaphthylene",1,"33420571","9161 71312710 6734 92131706 45090799","5"
"551","Moss","primaquine",3,"33399042","4908 3044369 6135 185162 3044368 24848224","6"
"552","Moss","sialic acid",3,"33391325","906 445063 444885 439197 14017587 6857396 349960 656387 44338934 68260278 71299579 102004932 139256539","13"
"553","Moss","neu5ac",1,"33391325","439197 445063 6857396 14017587 444885","5"
"554","Moss","cmp-neu5ac",1,"33391325","16760374 448209 316 102600987 146158553 23679065","6"
"555","Moss","benzo[a]pyrene",2,"33385892","2336 6911866 6911867 6911868","4"
