"","species","chemical","frequency","pmid","cid","cid_count"
"216","Mushrooms","organic acid",9,"35408727, 32116361, 29168866, 28862514, 28350213, 25576897, 24054262, 18817154, 24039499",NA,"0"
"217","Mushrooms","fehbed salts",1,"35408727",NA,"0"
"218","Mushrooms","-alpha-d-glucan",1,"35407069",NA,"0"
"219","Mushrooms","alpha-glucan",15,"35407069, 34875322, 32162896, 31697749, 30317955, 28718825, 26957216, 23796219, 20197785, 17430642, 11814447, 10990028",NA,"0"
"220","Mushrooms","m. sextelata polysaccharides",1,"35407069",NA,"0"
"221","Mushrooms","tbil",3,"35399847, 30831147",NA,"0"
"222","Mushrooms","bibionomorphans",1,"35391258",NA,"0"
"223","Mushrooms","triton-x",1,"35382712",NA,"0"
"224","Mushrooms","o'ahu",1,"37746163",NA,"0"
"225","Mushrooms","ptes",8,"35354891, 33900454, 32314140",NA,"0"
"226","Mushrooms","roav",2,"35340024",NA,"0"
"227","Mushrooms","caso4 2h2o",1,"35338385",NA,"0"
"228","Mushrooms","sawdust medium",2,"35338385",NA,"0"
"229","Mushrooms","cac2o4",1,"35338385",NA,"0"
"230","Mushrooms","ergo",39,"35334834, 34954825, 34531467, 33244403, 32048982, 27910787, 27134772",NA,"0"
"231","Mushrooms","gyun-300",12,"35308370",NA,"0"
"232","Mushrooms","abppo4",1,"35294444",NA,"0"
"233","Mushrooms","abppo3",1,"35294444",NA,"0"
"234","Mushrooms","abppo2",1,"35294444",NA,"0"
"235","Mushrooms","orthodiphenols",1,"35281762",NA,"0"
"236","Mushrooms","p-catechin",1,"35281762",NA,"0"
"237","Mushrooms","oligopeptides",2,"35255289, 17425140",NA,"0"
"238","Mushrooms","octaketide",1,"35218274",NA,"0"
"239","Mushrooms","omphalotols",1,"35215253",NA,"0"
"240","Mushrooms","alpha,beta-unsaturated ketone",1,"35215253",NA,"0"
"241","Mushrooms","f-6-p",1,"35199357",NA,"0"
"242","Mushrooms","aromatic amino acid",2,"35191774",NA,"0"
"243","Mushrooms","cyanoamino acid",1,"35191774",NA,"0"
"244","Mushrooms","seleno-amino acids",8,"35185982",NA,"0"
"245","Mushrooms","oligosaccharides",36,"35181321, 33043794, 32630366, 34354531, 35497166, 31930148, 30806267, 30654035, 26916164, 24266379, 23964551, 23557365, 22531483, 15713030, 15337452, 14982320, 14636835",NA,"0"
"246","Mushrooms","trisaccharide",2,"35181321, 11861021",NA,"0"
"247","Mushrooms","tetrasccharide",1,"35181321",NA,"0"
"248","Mushrooms","branch-chain fatty acids",1,"35173256",NA,"0"
"249","Mushrooms","bcfa",1,"35173256",NA,"0"
"250","Mushrooms","leu-val-tyr-pro",1,"35159545",NA,"0"
"251","Mushrooms","vypw",1,"35159545",NA,"0"
"252","Mushrooms","val-tyr-pro-trp",1,"35159545",NA,"0"
"253","Mushrooms","tyr523",1,"35159545",NA,"0"
"254","Mushrooms","glu384",1,"35159545",NA,"0"
"255","Mushrooms","ala354",1,"35159545",NA,"0"
"256","Mushrooms","his353",1,"35159545",NA,"0"
"257","Mushrooms","starch polysaccharides",1,"35122806",NA,"0"
"258","Mushrooms","rbac",2,"35120333, 33925340",NA,"0"
"259","Mushrooms","bran",1,"35120333",NA,"0"
"260","Mushrooms","brm4",1,"35120333",NA,"0"
"261","Mushrooms","biflavonoid",1,"35087077",NA,"0"
"262","Mushrooms","cacin",1,"35085888",NA,"0"
"263","Mushrooms","gallic acids",1,"35076897",NA,"0"
"264","Mushrooms","mycolic acid",2,"35075427",NA,"0"
"265","Mushrooms","poly(propylene carbonate",1,"35068559",NA,"0"
"266","Mushrooms","essential amino acid",11,"35049977, 34587425, 33773685, 32896845, 30629799, 27910792, 26028768, 18087869, 11855618, 3053051",NA,"0"
"267","Mushrooms","tryptophano-cysteine",1,"35049431",NA,"0"
"268","Mushrooms","radicals",2,"35026489, 31679300",NA,"0"
"269","Mushrooms","sdlexyn",6,"35026222",NA,"0"
"270","Mushrooms","trition x-100",1,"35026222",NA,"0"
"271","Mushrooms","aroma substances",1,"35010178",NA,"0"
"272","Mushrooms","deoxyribodipyrimidine",1,"35008859",NA,"0"
"273","Mushrooms","phallotoxins",16,"35004629, 34240228, 29048788, 28895390, 24911374, 17425140, 16281563, 3718926, 6354951, 6893271, 12679957, 363352",NA,"0"
"274","Mushrooms","dietary organosulfur-containing compounds",1,"34990226",NA,"0"
"275","Mushrooms","doscs",1,"34990226",NA,"0"
"276","Mushrooms","aminothioneine",2,"34977362",NA,"0"
"277","Mushrooms","-21-chloro-15beta",1,"34974245",NA,"0"
"278","Mushrooms","20,29-trihydroxy-3,7,11-trioxolanosta-8,24-dien-26-oic acid",1,"34974245",NA,"0"
"279","Mushrooms","c-",2,"34974245, 30381194",NA,"0"
"280","Mushrooms","20-hydroxy-lanostane",1,"34974245",NA,"0"
"281","Mushrooms","(20s,24e)-15beta,20,29-trihydroxy-3,7,11-trioxolanosta-8,24-dien-26-oic acid",1,"34974245",NA,"0"
"282","Mushrooms","glcbs",2,"34971900",NA,"0"
"283","Mushrooms","lrcbs",2,"34971900",NA,"0"
"284","Mushrooms","pre-anthraquinone flavomannin-6,6'-dimethyl ether",1,"34971447",NA,"0"
"285","Mushrooms","radiocaesium",65,"34947901, 34464794, 33625702, 33339821, 32506414, 31654855, 31037972, 30347361, 28390309, 27600726, 25700093, 25530022, 25464037, 24518310, 23453660, 23172575, 19138015, 19100665, 16154178, 16095772, 15550706, 15494365, 15172571, 14654275, 12606162, 11936613, 11402558, 11031497, 10523934, 9241885, 8921623, 15091397, 1580398, 2382512",NA,"0"
"286","Mushrooms","efsa",4,"34945693, 32626328",NA,"0"
"287","Mushrooms","se-le-30",2,"34944419",NA,"0"
"288","Mushrooms","homopolysaccharides",2,"34936332, 28231175",NA,"0"
"289","Mushrooms","heteropolysaccharides",13,"34936332, 30844451, 30468806, 30055556, 28231175, 27842810, 26572366, 24518400, 24083788, 23510285",NA,"0"
"290","Mushrooms","styrylpyrones",5,"34936307, 30055555",NA,"0"
"291","Mushrooms","fucogalactane",1,"34936306",NA,"0"
"292","Mushrooms","mannogalactoglucan",5,"34936306, 30594618, 23262267, 23072731",NA,"0"
"293","Mushrooms","amaurocin",1,"34936306",NA,"0"
"294","Mushrooms","25(oh) d",1,"34936304",NA,"0"
"295","Mushrooms","coconut-malt extract medium",1,"34910284",NA,"0"
"296","Mushrooms","polyketides",7,"34900974, 34061167, 33268478, 30608100, 30375506, 23993460, 22577974",NA,"0"
"297","Mushrooms","exopolysaccharide",44,"34884845, 34599826, 33562361, 32479023, 32267919, 31002627, 32464011, 29953392, 27649726, 27481155, 27357535, 26756301, 26756298, 26559698, 25747830, 25600989, 24941170, 22324411, 22135904, 21915672, 20706946, 19548009, 18648866, 19787100, 12028416",NA,"0"
"298","Mushrooms","se-exopolysaccharide",2,"34884845",NA,"0"
"299","Mushrooms","se-polyglucans",3,"34884845",NA,"0"
"300","Mushrooms","se-polymannans",1,"34884845",NA,"0"
"301","Mushrooms","tryptophan 1, 4-hydroxyphenylacetic acid 2, 4-hydroxyphenylpropionic acid",1,"34878952",NA,"0"
"302","Mushrooms","beta-glucan polysaccharides",2,"34875322, 23735479",NA,"0"
"303","Mushrooms","glucan-rich polysaccharides",1,"34875322",NA,"0"
"304","Mushrooms","2,2'-azinobis",1,"34873706",NA,"0"
"305","Mushrooms","3-ethylbenzoline-6-sulphonic acid",1,"34873706",NA,"0"
"306","Mushrooms","beta-1,3-glucans",10,"34836215, 33389852, 30935016, 23140737, 19571787, 12569716",NA,"0"
"307","Mushrooms","gallic",6,"34834638, 32327797, 32239042, 25576897",NA,"0"
"308","Mushrooms","4-hydroxybenzoic",1,"34834638",NA,"0"
"309","Mushrooms","succinic acids",2,"34834638, 27464666",NA,"0"
"310","Mushrooms","lmwoas",1,"34834638",NA,"0"
"311","Mushrooms","phospholipids",13,"34829260, 32695912, 29962433, 29622230, 26028707, 22783084, 22339705, 21838141, 22783072, 18167449, 8795938, 14463602",NA,"0"
"312","Mushrooms","cyclic sulfur",2,"34829114, 28802017",NA,"0"
"313","Mushrooms","umami flavor",1,"34829114",NA,"0"
"314","Mushrooms","s. vaninii polysaccharides",1,"34823804",NA,"0"
"315","Mushrooms","svps",1,"34823804",NA,"0"
"316","Mushrooms","glycero-phospholipids",1,"34822437",NA,"0"
"317","Mushrooms","glycerophospholipids",1,"34822437",NA,"0"
"318","Mushrooms","sphingolipids",5,"34822437, 30023788, 28762089, 22135893, 4347384",NA,"0"
"319","Mushrooms","hocap",6,"34820866",NA,"0"
"320","Mushrooms","o2 +",3,"34820866, 28675968, 28291354",NA,"0"
"321","Mushrooms","o2 -",2,"34820866, 33727666",NA,"0"
"322","Mushrooms","polyvinyl alcohol-chitosan",2,"34808772",NA,"0"
"323","Mushrooms","dayaolingzhiols i-m",1,"34805099",NA,"0"
"324","Mushrooms","dioxabicyclo[2.2.2]octan-3-one",1,"34805099",NA,"0"
"325","Mushrooms","starch gel solution",1,"34800021",NA,"0"
"326","Mushrooms","perfluoroalkyl substances",2,"34780735",NA,"0"
"327","Mushrooms","pfas",1,"34780735",NA,"0"
"328","Mushrooms","moisture",2,"34775597, 34715630",NA,"0"
"329","Mushrooms","halogens",1,"34754525",NA,"0"
"330","Mushrooms","halogen",1,"34754525",NA,"0"
"331","Mushrooms","furan aldehydes",1,"34737055",NA,"0"
"332","Mushrooms","aliphatic acids",1,"34737055",NA,"0"
"333","Mushrooms","spore polysaccharide-peptide",1,"34716786",NA,"0"
"334","Mushrooms","poly butylene adipate",1,"34715630",NA,"0"
"335","Mushrooms","co-terephthalate",1,"34715630",NA,"0"
"336","Mushrooms","poly (butylene adipate-co-terephthalate)",1,"34715630",NA,"0"
"337","Mushrooms","lipi-3",1,"34715483",NA,"0"
"338","Mushrooms","lipi-4",1,"34715483",NA,"0"
"339","Mushrooms","liver oils",1,"34658250",NA,"0"
"340","Mushrooms","tetk",1,"34635183",NA,"0"
"341","Mushrooms","gyra",1,"34635183",NA,"0"
"342","Mushrooms","aminoglycoside",1,"34629764",NA,"0"
"343","Mushrooms","macrolide",2,"34629764, 23796481",NA,"0"
"344","Mushrooms","carbon alcohols",1,"34624741",NA,"0"
"345","Mushrooms","cyclic sulfides",1,"34624741",NA,"0"
"346","Mushrooms","pyroglutamyl dipeptides",2,"34606258",NA,"0"
"347","Mushrooms","broth",2,"34606258, 8946709",NA,"0"
"348","Mushrooms","pnipam",4,"34606244",NA,"0"
"349","Mushrooms","phaeomelanin",2,"34601416",NA,"0"
"350","Mushrooms","ca-alginate",1,"34600952",NA,"0"
"351","Mushrooms","sls polysaccharide",1,"34599988",NA,"0"
"352","Mushrooms","sp80",1,"34599988",NA,"0"
"353","Mushrooms","exopolysacharide",2,"34599826, 34662976",NA,"0"
"354","Mushrooms","mz313184",1,"34597152",NA,"0"
"355","Mushrooms","mz313189",1,"34597152",NA,"0"
"356","Mushrooms","flavanols",1,"34595893",NA,"0"
"357","Mushrooms","2,2-di-phenyl-1-picrylhydrazyl free",1,"34595893",NA,"0"
"358","Mushrooms","repandum ethanolic",1,"34595891",NA,"0"
"359","Mushrooms","reducing sugars",2,"34595890, 34555706",NA,"0"
"360","Mushrooms","gyromitrins",1,"34594953",NA,"0"
"361","Mushrooms","2,7-dichlorofluorescin diacetate",1,"34592222",NA,"0"
"362","Mushrooms","magnesium salts",2,"34591396, 34071646",NA,"0"
"363","Mushrooms","sulfate salts",1,"34591396",NA,"0"
"364","Mushrooms","3alpha,9alpha-trihydroxyergosta-7,22-diene",1,"34591394",NA,"0"
"365","Mushrooms","lachnoclostridium",1,"34590532",NA,"0"
"366","Mushrooms","2,2'-azino-bis(3-ethylbenzothi-azoline-6-sulfonic acid",1,"34587422",NA,"0"
"367","Mushrooms","gh18",2,"34581845",NA,"0"
"368","Mushrooms","4-np-triacetylchitotriose",1,"34581845",NA,"0"
"369","Mushrooms","leccinum",6,"34575769, 26322595, 11767169",NA,"0"
"370","Mushrooms","gnatrol",1,"34564226",NA,"0"
"371","Mushrooms","wheat straw",15,"34559813, 33877414, 32774986, 32024622, 29030967, 26436656, 25746408, 24027758, 24018198, 19618225, 18982415, 17902625, 16347363",NA,"0"
"372","Mushrooms","pufa",4,"34559813, 31554069, 30702105, 22056333",NA,"0"
"373","Mushrooms","[11c]ch3otf",1,"34531467",NA,"0"
"374","Mushrooms","triterpenic acids",5,"34520973, 27044336, 23354393",NA,"0"
"375","Mushrooms","gmw",1,"34520973",NA,"0"
"376","Mushrooms","ursolic",1,"34520973",NA,"0"
"377","Mushrooms","unsaturated fats",1,"34507744",NA,"0"
"378","Mushrooms","nefas",1,"34505919",NA,"0"
"379","Mushrooms","se-polysaccharides",3,"34500837, 30093016, 29199570",NA,"0"
"380","Mushrooms","alpha-1,4-glucan",1,"34500837",NA,"0"
"381","Mushrooms","beta-1,6-d-glucan",1,"34500837",NA,"0"
"382","Mushrooms","beta-1,3-d-glucan",4,"34500837, 33822503, 26317582, 25555819",NA,"0"
"383","Mushrooms","beta-1,3-branched beta-1,6-d-glucan",1,"34500837",NA,"0"
"384","Mushrooms","oddoux medium",3,"34500599, 33396513, 29773005",NA,"0"
"385","Mushrooms","tween80",1,"34486304",NA,"0"
"386","Mushrooms","melanoidin",1,"34486304",NA,"0"
"387","Mushrooms","clitopycin",1,"34477496",NA,"0"
"388","Mushrooms","oils",13,"34475852, 30609800, 28362353, 27494458, 27481303, 26567951, 25409690",NA,"0"
"389","Mushrooms","banal",2,"34465197, 34344191",NA,"0"
"390","Mushrooms","tyrab",1,"34451856",NA,"0"
"391","Mushrooms","tyr50",1,"34451856",NA,"0"
"392","Mushrooms","antcins",14,"34451782, 31883608",NA,"0"
"393","Mushrooms","antcin",4,"34451782",NA,"0"
"394","Mushrooms","antcin-",1,"34451782",NA,"0"
"395","Mushrooms","antcin-i",1,"34451782",NA,"0"
"396","Mushrooms","ntappj",1,"34441665",NA,"0"
"397","Mushrooms","selenoamino acid",1,"34441637",NA,"0"
"398","Mushrooms","quaternary ammonium compound",1,"34441577",NA,"0"
"399","Mushrooms","polyamine",7,"34441529, 16428322, 12007121, 9339564",NA,"0"
"400","Mushrooms","sous-vide",1,"34441529",NA,"0"
"401","Mushrooms","myconutrients",1,"34439572",NA,"0"
"402","Mushrooms","2,2-diphenyl-1-picryl-hydrazyl-hydrate",2,"34436184, 33639083",NA,"0"
"403","Mushrooms","2,2'-azinobis-(3-ethylbenzthiazolin-6-sulfonic acid",1,"34436184",NA,"0"
"404","Mushrooms","mips",3,"34413784, 23561222",NA,"0"
"405","Mushrooms","lmip",1,"34413784",NA,"0"
"406","Mushrooms","hmip",2,"34413784",NA,"0"
"407","Mushrooms","-hydroxy fatty acid",1,"34410111",NA,"0"
"408","Mushrooms","ipic",7,"34399649, 30905103, 25558696",NA,"0"
"409","Mushrooms","peridium",2,"34378984",NA,"0"
"410","Mushrooms","ganolucidic acid",1,"34375519",NA,"0"
"411","Mushrooms","ganoderic",1,"34375519",NA,"0"
"412","Mushrooms","ganolucidic acids",1,"34375519",NA,"0"
"413","Mushrooms","ma-lpe",1,"34375518",NA,"0"
"414","Mushrooms","mycohaemagglutinin",1,"34375518",NA,"0"
"415","Mushrooms","stte",3,"34375516",NA,"0"
"416","Mushrooms","pentacyclic",1,"34375516",NA,"0"
"417","Mushrooms","lanolinane",1,"34375516",NA,"0"
"418","Mushrooms","dextran sodium sulphate",1,"34375515",NA,"0"
"419","Mushrooms","oh  radicals",1,"34369737",NA,"0"
"420","Mushrooms","butanolic",1,"34369736",NA,"0"
"421","Mushrooms","methanolic extract",3,"34369735, 26756297, 23793036",NA,"0"
"422","Mushrooms","lipid hydroperoxides",1,"34369734",NA,"0"
"423","Mushrooms","bc-cbsp",2,"34369733",NA,"0"
"424","Mushrooms","metals",3,"34359008, 19285798, 18433997",NA,"0"
"425","Mushrooms","ccmj1013",2,"34347997, 31679232",NA,"0"
"426","Mushrooms","ccmj1343",2,"34347997, 31679232",NA,"0"
"427","Mushrooms","ccmj1363",3,"34347997",NA,"0"
"428","Mushrooms","ccmj1361",3,"34347997",NA,"0"
"429","Mushrooms","ccmj1351",4,"34347997, 31679232",NA,"0"
"430","Mushrooms","2,2'-azobis(2-amidinopropane) di-hydrochloride",1,"34347997",NA,"0"
"431","Mushrooms","ccmj1110",1,"34347997",NA,"0"
"432","Mushrooms","malondialde",1,"34347995",NA,"0"
"433","Mushrooms","2,2'-azino-bis (3-ethylbenzthiazoline-6-sulfonic acid) diammonium salt",1,"34347994",NA,"0"
"434","Mushrooms","1,1-dibenzoyl-2-trinitrophenylhydrazine",1,"34347994",NA,"0"
"435","Mushrooms","aapsl",1,"34347994",NA,"0"
"436","Mushrooms","biomedicine",8,"34347992, 33917246, 33436255, 30806294, 28008809, 25716022, 25117221, 19281149",NA,"0"
"437","Mushrooms","cyclopeptides",14,"34240228, 32590929, 32489592, 28433521, 27476461, 24091377, 18481012, 3960801",NA,"0"
"438","Mushrooms","polyyne",1,"34232540",NA,"0"
"439","Mushrooms","hoechst stain",1,"34224698",NA,"0"
"440","Mushrooms","lp-7a",6,"34224698, 33044599",NA,"0"
"441","Mushrooms","polymers",31,"34203966, 34039121, 33928983, 33806255, 31826512, 30428675, 28718825, 27279536, 27065491, 26572366, 25687784, 24827269, 24433673, 23967057, 23831551, 23140353, 21601835, 19548009, 14499133, 8776512",NA,"0"
"442","Mushrooms","wmmm",1,"34203617",NA,"0"
"443","Mushrooms","avermectins",1,"34202923",NA,"0"
"444","Mushrooms","spinosins",1,"34202923",NA,"0"
"445","Mushrooms","strecker aldehydes",2,"34199818, 23581517",NA,"0"
"446","Mushrooms","fatty acid methyl esters",2,"34199818, 12866626",NA,"0"
"447","Mushrooms","chlorine radicals",1,"34189580",NA,"0"
"448","Mushrooms","starches",2,"34182365, 29255711",NA,"0"
"449","Mushrooms","umami compounds",6,"34175630, 33233168, 30583411",NA,"0"
"450","Mushrooms","1d",14,"34172938, 32558503, 32472053, 32040905, 31729089, 30871325, 29800742, 29625145, 28929753, 28765012, 26342622, 23870867, 23634786, 11861021",NA,"0"
"451","Mushrooms","alexa fluor 488",1,"34172938",NA,"0"
"452","Mushrooms","pyrg",4,"34156066, 29465750",NA,"0"
"453","Mushrooms","pyrones",1,"34132180",NA,"0"
"454","Mushrooms","benzopyranoids",1,"34132180",NA,"0"
"455","Mushrooms","vanillic acid deoxyhexoside",1,"34120053",NA,"0"
"456","Mushrooms","catechin hexosemalonate",1,"34120053",NA,"0"
"457","Mushrooms","th-t",2,"34100599",NA,"0"
"458","Mushrooms","scutigeric acid",1,"34100599",NA,"0"
"459","Mushrooms","albatrelactone methyl ester",1,"34100599",NA,"0"
"460","Mushrooms","albatrelactone",1,"34100599",NA,"0"
"461","Mushrooms","10',11'-dihydroxygrifolic acid",1,"34100599",NA,"0"
"462","Mushrooms","schwein",1,"34084073",NA,"0"
"463","Mushrooms","bergamot eo",1,"34073204",NA,"0"
"464","Mushrooms","mgcl2 x 6",1,"34071646",NA,"0"
"465","Mushrooms","mg salts",1,"34071646",NA,"0"
"466","Mushrooms","triterpene sterols",1,"34069721",NA,"0"
"467","Mushrooms","indoloquinoid",1,"34062028",NA,"0"
"468","Mushrooms","5,5'-coupled quinone",1,"34062028",NA,"0"
"469","Mushrooms","quinoid",1,"34062028",NA,"0"
"470","Mushrooms","olearius hexane",1,"34055565",NA,"0"
"471","Mushrooms","repandum hexane",1,"34055565",NA,"0"
"472","Mushrooms","quercina methanol",1,"34055565",NA,"0"
"473","Mushrooms","carbon c1",2,"34044921",NA,"0"
"474","Mushrooms","carbohydrate polymers",1,"34044921",NA,"0"
"475","Mushrooms","clps",1,"34039121",NA,"0"
"476","Mushrooms","furanopaxin a-f",1,"34004479",NA,"0"
"477","Mushrooms","deoxybisinvolutone",1,"34004479",NA,"0"
"478","Mushrooms","coumarinvol",1,"34004479",NA,"0"
"479","Mushrooms","chlorinated acetic acid",1,"33991903",NA,"0"
"480","Mushrooms","chlorinated acetic acids",1,"33991903",NA,"0"
"481","Mushrooms","4-bromo-2,5-dimethoxypenethylamine",1,"33979006",NA,"0"
"482","Mushrooms","cci4",6,"33970727, 29931536",NA,"0"
"483","Mushrooms",". deliciosus extract",1,"33970727",NA,"0"
"484","Mushrooms","agro-based",1,"33949697",NA,"0"
"485","Mushrooms","mycomedicines",1,"33947042",NA,"0"
"486","Mushrooms","mycofood",1,"33947042",NA,"0"
"487","Mushrooms","edulitin 2",2,"33940474",NA,"0"
"488","Mushrooms","uvb-me",2,"33931887",NA,"0"
"489","Mushrooms","li salts",1,"33929662",NA,"0"
"490","Mushrooms","cyclo-3,4-dihydroxyphenylalanine",1,"33925891",NA,"0"
"491","Mushrooms","betaxanthins",1,"33925891",NA,"0"
"492","Mushrooms","bran arabinoxylan compound",1,"33925340",NA,"0"
"493","Mushrooms","betulaalnoides",1,"33924673",NA,"0"
"494","Mushrooms","2,2'-azino-bis(",1,"33916446",NA,"0"
"495","Mushrooms","-ethylbenzothiazoline-6-sulfonic acid",1,"33916446",NA,"0"
"496","Mushrooms","t. maculatoides",1,"33912149",NA,"0"
"497","Mushrooms","sutorius",1,"33912149",NA,"0"
"498","Mushrooms","1,6-linked glucopyranose",1,"33900340",NA,"0"
"499","Mushrooms","1,2-linked-alpha-d-manp",1,"33900340",NA,"0"
"500","Mushrooms","1,6-linked-3-o-me-alpha-d-galp",1,"33900340",NA,"0"
"501","Mushrooms","2,5-diarylcyclopentenone",2,"33886290",NA,"0"
"502","Mushrooms","involutenone a-h",1,"33886290",NA,"0"
"503","Mushrooms","dpph free radical",4,"33886290, 33389854, 30906067, 21716693",NA,"0"
"504","Mushrooms","alpha-(1   4)-d-glucan",2,"33878360",NA,"0"
"505","Mushrooms","alpha-d-glcp",2,"33878360",NA,"0"
"506","Mushrooms","-alpha-d-glcp",1,"33878360",NA,"0"
"507","Mushrooms","smss",13,"33867273, 32682088, 19467593",NA,"0"
"508","Mushrooms","omphaloprenol",2,"33851984",NA,"0"
"509","Mushrooms","polyisoprenepolyol",3,"33851984",NA,"0"
"510","Mushrooms","hypsiziprenol",1,"33851984",NA,"0"
"511","Mushrooms","omphaloprenol a",2,"33851984",NA,"0"
"512","Mushrooms","thitarodes",1,"33822511",NA,"0"
"513","Mushrooms","sodium dodecyl sulfate-polyacrylamide gel",1,"33822507",NA,"0"
"514","Mushrooms","zinc metal",1,"33822507",NA,"0"
"515","Mushrooms","n-alpha-tosyl-l-lysinyl-chloromethylketone",1,"33822507",NA,"0"
"516","Mushrooms","pyro-glu-gly-arg-pna",1,"33822507",NA,"0"
"517","Mushrooms","saponosides",1,"33822506",NA,"0"
"518","Mushrooms","diphenyl picryl hydrazyl",1,"33822506",NA,"0"
"519","Mushrooms","lignins",1,"33822505",NA,"0"
"520","Mushrooms","1,6-branched bg",1,"33822503",NA,"0"
"521","Mushrooms","dppt",1,"33822502",NA,"0"
"522","Mushrooms","claveryi hexane",1,"33822501",NA,"0"
"523","Mushrooms","1-diphenyl-2-picrylhydrazyl",1,"33818961",NA,"0"
"524","Mushrooms","oxygen radical",1,"33808231",NA,"0"
"525","Mushrooms","xad-16 resin",1,"33800437",NA,"0"
"526","Mushrooms","emps",1,"33792430",NA,"0"
"527","Mushrooms","beta-linked sugars",1,"33791803",NA,"0"
"528","Mushrooms","amino acids l-tryptophan",1,"36605716",NA,"0"
"529","Mushrooms","umami tastant",1,"33782771",NA,"0"
"530","Mushrooms","phialide",1,"33766307",NA,"0"
"531","Mushrooms","paddy straw",1,"33748875",NA,"0"
"532","Mushrooms","ehnp",6,"33730324",NA,"0"
"533","Mushrooms","nano",2,"33727666",NA,"0"
"534","Mushrooms","ch-an-silica",5,"33727666",NA,"0"
"535","Mushrooms","organochlorine",6,"33725544, 29903278, 29320633, 28121271, 25529270, 22889896",NA,"0"
"536","Mushrooms","umami 5'-nucleotides",1,"33714165",NA,"0"
"537","Mushrooms","5-ht2a",1,"33707976",NA,"0"
"538","Mushrooms","lmwcafs",2,"33704935",NA,"0"
"539","Mushrooms","caffeinated",1,"33688973",NA,"0"
"540","Mushrooms","mycomedicine",5,"33669877",NA,"0"
"541","Mushrooms","aroma compounds",5,"33648158, 30828753, 26244378, 18322854",NA,"0"
"542","Mushrooms","3-nonanon",1,"33648158",NA,"0"
"543","Mushrooms","ac-lrp",1,"33639084",NA,"0"
"544","Mushrooms","2,2'-azino-bis-3-ethylbenzothiazoline-6-suphonic acid",1,"33639083",NA,"0"
"545","Mushrooms","1,1-diphenyl-2-picrihydrazyl",1,"33639082",NA,"0"
"546","Mushrooms","nigricans ea",1,"33639080",NA,"0"
"547","Mushrooms","beta-1,6-glucan",6,"33639078, 33389852, 21523473",NA,"0"
"548","Mushrooms","organophosphorus",5,"33633885, 29903278, 26003693",NA,"0"
"549","Mushrooms","organochlorines",2,"33633885",NA,"0"
"550","Mushrooms","2,4-dichlorophenoxy (2,4-d",1,"33633885",NA,"0"
"551","Mushrooms","amitraz compounds",1,"33633885",NA,"0"
"552","Mushrooms","hydnum species",1,"33616720",NA,"0"
"553","Mushrooms","-d-glucans",2,"33609583, 16428819",NA,"0"
"554","Mushrooms","chaga polysaccharides",1,"33598573",NA,"0"
"555","Mushrooms","shiraz",1,"33592025",NA,"0"
"556","Mushrooms","micae",1,"33591710",NA,"0"
"557","Mushrooms","umami substance",2,"33580387, 24915349",NA,"0"
"558","Mushrooms","umami taste",1,"33580387",NA,"0"
"559","Mushrooms","umami tasting",1,"33580387",NA,"0"
"560","Mushrooms","5'-ribonucleotides",3,"33580387, 23768330",NA,"0"
"561","Mushrooms","umami substances",2,"33580387, 24915349",NA,"0"
"562","Mushrooms","hericenones c",2,"33577664, 31569709",NA,"0"
"563","Mushrooms","styrylpyranones",1,"33576366",NA,"0"
"564","Mushrooms","n-methylated peptide",1,"33574430",NA,"0"
"565","Mushrooms","borosins",3,"33574430",NA,"0"
"566","Mushrooms","omphalotins",1,"33574430",NA,"0"
"567","Mushrooms","omphalotins a",1,"33574430",NA,"0"
"568","Mushrooms","l-amino acids",4,"33574430, 33426839, 33084956, 28685478",NA,"0"
"569","Mushrooms","borosin",1,"33574430",NA,"0"
"570","Mushrooms","d&s",1,"33571042",NA,"0"
"571","Mushrooms","lb medium",3,"33571042, 33141642",NA,"0"
"572","Mushrooms","isotopologues",1,"33571042",NA,"0"
"573","Mushrooms","u-[13c15]-don",1,"33571042",NA,"0"
"574","Mushrooms","u-[13c24]-t-2",1,"33571042",NA,"0"
"575","Mushrooms","endopolysaccharides",5,"33562361, 28094745, 23477214",NA,"0"
"576","Mushrooms","endopolysaccharide",4,"33562361, 29199583, 23662613",NA,"0"
"577","Mushrooms","aromatic hydrocarbon",1,"33551629",NA,"0"
"578","Mushrooms","gh28",1,"33542921",NA,"0"
"579","Mushrooms","(1, 6)-beta-glucan",1,"33541370",NA,"0"
"580","Mushrooms",". edodes beta-glucan",1,"33541370",NA,"0"
"581","Mushrooms","2(5h)",1,"33536815",NA,"0"
"582","Mushrooms","delta15n",3,"33531500, 31174788, 30782806",NA,"0"
"583","Mushrooms","cryptoporic acid",2,"33529025",NA,"0"
"584","Mushrooms","drimane-type sesquiterpenes",1,"33529025",NA,"0"
"585","Mushrooms","3,4-dichloro-4-methoxybenzaldehyde",1,"33524179",NA,"0"
"586","Mushrooms","admet",1,"33520685",NA,"0"
"587","Mushrooms","colossolactone",3,"33520685",NA,"0"
"588","Mushrooms","lys-ile-gly-ser-arg",1,"33505054",NA,"0"
"589","Mushrooms","ser-arg-phe-asp-val",1,"33505054",NA,"0"
"590","Mushrooms","basidium",1,"33497296",NA,"0"
"591","Mushrooms","phthalate esters",2,"33493846",NA,"0"
"592","Mushrooms","loid",2,"33493846",NA,"0"
